ID,Date,Amount
6848,20160204,47.3
9251,20160204,32.32
9258,20160204,27.57
9258,20160328,14.96
9258,20160406,15.96
9258,20170325,12.99
9258,20170415,6.28
9258,20170417,28.49
9258,20170507,14.49
9267,20160204,29.92
9274,20160204,30.99
9274,20160414,10.77
9274,20170616,26.97
9278,20160204,14.96
9278,20160522,29.92
9288,20160204,27.76
9305,20160204,23.54
9307,20160204,65.13
9307,20160207,60.43
9307,20160207,7.98
9307,20160419,18.95
9307,20160616,32.77
9307,20160820,123.28
9307,20170304,74.93
9307,20170306,60.99
9322,20160204,10.78
9322,20161204,35.48
9333,20160204,42.98
9348,20160204,14.99
9348,20160511,51.6
9352,20160204,6.79
9365,20160204,19.99
9389,20160204,15.36
9394,20160204,48.6
9394,20160721,45.4
9407,20160204,11.58
9420,20160204,19.99
9442,20160204,30.33
9443,20160204,6.79
9443,20160205,11.77
9443,20160306,5.78
9443,20160320,9.77
9443,20160410,14.37
9443,20160518,6.79
9454,20160204,13.97
9454,20160204,13.97
9454,20160417,14.96
9468,20160204,22.94
9468,20170320,11.49
9468,20170519,8.38
9468,20170625,9.49
9479,20160204,13.77
9479,20160728,54.73
9479,20170105,16.99
9479,20170427,35.86
9479,20170430,44.97
9485,20160204,52.77
9494,20160204,33.51
9494,20160413,53.5
9494,20170604,60.84
9504,20160204,14.37
9504,20170406,22.49
9521,20160204,31.33
9521,20160220,35.51
9525,20160204,15.76
9539,20160204,20.99
9539,20161009,68.45
9554,20160204,14.77
9555,20160204,15.36
9555,20160205,26.14
9555,20160218,28.74
9555,20160422,39.51
9555,20160506,24.33
9555,20160513,20.54
9555,20160706,30.32
9555,20160805,15.36
9555,20161207,10.49
9555,20161207,10.49
9568,20160204,25.74
9568,20160616,30.33
9568,20160625,25.74
9568,20170226,34.24
9568,20170406,9.08
9568,20170416,8.38
9572,20160204,224.28
9572,20160504,152.72
9572,20161109,204.91
9574,20160204,11.77
9593,20160204,4.79
2198,20160205,13.77
9202,20160205,23.54
9202,20170410,23.98
9611,20160205,37.56
9622,20160205,92.81
9622,20160526,36.5
9626,20160205,13.77
9671,20160205,12.77
9687,20160205,8.77
9704,20160205,13.97
9719,20160205,30.53
9719,20160730,65.54
9719,20160922,45.48
9719,20161011,59.96
9719,20161211,59.96
9719,20170130,45.48
9719,20170422,59.96
9722,20160205,65.64
9734,20160205,14.37
9756,20160205,12.57
9756,20161109,29.97
9756,20170604,12.99
9756,20170605,14.99
9770,20160205,29.92
9786,20160205,37.47
9810,20160205,24.74
9810,20170422,12.58
9810,20170519,23.98
9810,20170605,23.98
9825,20160205,20.74
9825,20160406,14.37
9825,20170304,10.49
9826,20160205,13.97
9830,20160205,38.7
9830,20160325,44.57
9830,20160405,20.89
9830,20160617,9.98
9830,20160807,24.99
9842,20160205,14.37
9848,20160205,24.96
9848,20160309,25.94
9848,20170226,12.58
9848,20170501,9.49
9848,20170523,29.98
9849,20160205,20.97
9849,20160716,28.74
9858,20160205,29.92
9873,20160205,14.96
9873,20160223,17.9
9878,20160205,39.14
9887,20160205,11.77
9887,20160303,15.99
3580,20160206,35.77
3580,20160602,14.96
3580,20160925,8.97
3874,20160206,58.47
7273,20160206,24.54
7273,20160227,29.93
7273,20161207,25.48
7416,20160206,51.38
8572,20160206,182.02
9303,20160206,26.95
9759,20160206,31.11
9759,20160317,31.48
9759,20160930,56.47
9759,20170105,78.94
9895,20160206,15.9
9903,20160206,27.76
9903,20160222,75.84
9903,20160226,18.55
9903,20160310,9.77
9903,20160524,12.25
9903,20170227,10.49
9911,20160206,18.36
9916,20160206,30.67
9916,20160321,14.96
9919,20160206,32.92
9919,20160207,20.95
9919,20160212,26.73
9919,20160214,4.79
9919,20160303,26.93
9919,20160813,8.79
9919,20160915,21.98
9919,20160922,30.97
9919,20161209,12.99
9919,20161214,12.49
9919,20170208,4.49
9919,20170414,12.49
9919,20170507,11.88
9926,20160206,14.96
9926,20160214,30.72
9927,20160206,52.48
9938,20160206,141.16
9938,20160222,125.69
9943,20160206,11.77
9958,20160206,30.93
9965,20160206,122.9
9965,20160313,135.92
9965,20160518,142.9
9965,20160521,39
9965,20160724,81
9971,20160206,18.36
9971,20170616,11.49
9985,20160206,12.49
9985,20160325,12.79
9987,20160206,19.99
10002,20160206,77.21
10020,20160206,40.97
10041,20160206,13.97
10048,20160206,10.97
10048,20160213,13.97
10048,20161209,61.47
10057,20160206,18.99
10061,20160206,11.97
10061,20160325,28.76
10061,20160331,26.13
10061,20160516,14.79
10061,20160630,26.75
10061,20160714,38.1
10061,20160812,11.77
10061,20160905,14.79
10061,20161010,41.97
10061,20170325,38.55
10061,20170412,49.47
10061,20170604,29.48
10064,20160206,13.97
10064,20160424,42.02
10064,20170119,22.99
10081,20160206,25.76
10081,20170128,28.07
10085,20160206,29.33
10085,20160226,29.92
10085,20160303,44.9
10085,20160422,14.37
10085,20160620,39.51
10085,20160727,57.5
10085,20160903,68.77
10085,20161215,27.48
10085,20170217,28.21
10085,20170314,23.98
10085,20170323,14.49
10096,20160206,9.97
10096,20170109,13.49
10096,20170118,68.99
10096,20170628,28.48
10102,20160206,80.71
10102,20160212,49.33
10102,20160222,41.29
10102,20160602,28.93
10102,20160604,5.76
10102,20160614,42.77
10102,20170215,33.99
10102,20170502,32.99
10102,20170502,23.99
10112,20160206,9.77
10122,20160206,25.54
10122,20160330,9.97
10122,20160517,14.96
10126,20160206,96.29
10137,20160206,28.99
10137,20160608,38.51
10145,20160206,31.52
10151,20160206,37.31
10151,20160209,32.74
10151,20160723,29.98
10151,20160727,57.68
10151,20160727,57.68
10151,20160729,9.99
10151,20160903,54.67
10151,20160907,39.7
10162,20160206,14.96
10163,20160206,56.27
10163,20160323,22.97
10163,20160427,50.74
10163,20170118,37.49
10178,20160206,15.36
10193,20160206,17.9
10193,20161109,15.98
10193,20170220,14.99
10193,20170315,14.99
10193,20170317,11.88
10208,20160206,113.94
10196,20160207,30.31
10196,20160416,41.49
10196,20160530,35.3
10220,20160207,16.7
10220,20160531,31.6
10220,20160816,23.54
10220,20161007,25.98
10227,20160207,13.97
10227,20170105,15.49
10245,20160207,13.97
10248,20160207,40.74
10248,20160408,36.44
10248,20160409,20.74
10248,20160430,28.3
10248,20160624,30.42
10248,20160726,77.63
10248,20160801,16.7
10248,20170525,25.98
10260,20160207,28.93
10279,20160207,28.34
10282,20160207,14.96
10282,20160627,43.9
10299,20160207,39.98
10306,20160207,55.27
10306,20160727,40.51
10306,20161107,97.92
10306,20170117,149.94
10306,20170330,75.53
10306,20170424,23.76
10306,20170610,60.49
10319,20160207,13.97
10337,20160207,49.68
10351,20160207,30.31
10352,20160207,59.96
10352,20160213,39.98
10352,20160423,44.98
10352,20170225,62.96
10386,20160207,29.73
10403,20160207,45.68
10421,20160207,11.77
10438,20160207,28.76
10440,20160207,10.78
10440,20160219,10.78
10447,20160207,9.97
10447,20160313,13.77
10447,20160428,13.77
10447,20160604,10.77
10447,20160728,26.73
10447,20170110,27.98
10447,20170116,25.49
10447,20170509,28.48
10453,20160207,38.77
10478,20160207,11.77
10486,20160207,59.34
10486,20160813,68.31
10492,20160207,27.94
10497,20160207,27.53
10497,20160306,15.76
10506,20160207,14.37
5837,20160208,119.55
6468,20160208,36.77
6468,20160218,20.99
6468,20161028,16.49
6468,20161106,16.49
6468,20161206,104.95
6468,20161213,28.99
9650,20160208,11.77
10355,20160208,154.18
10355,20160325,41.9
10355,20160326,98.61
10355,20160619,255.35
10355,20160620,11.77
10355,20160706,207.02
10515,20160208,35.23
10515,20160517,64.01
10515,20160620,41.69
10515,20161106,49.96
10515,20170109,26.98
10515,20170302,34.94
10515,20170315,25.49
10521,20160208,29.99
10521,20161204,12.99
10542,20160208,13.97
10542,20170317,14.42
10559,20160208,32.99
10565,20160208,24.73
10565,20160301,26.14
10565,20160419,37.91
10565,20160809,56.92
10593,20160208,28.74
10600,20160208,10.78
10600,20160220,9.98
10600,20160222,10.78
10600,20160328,19.55
10600,20160404,9.98
10600,20160426,10.78
10600,20160505,9.98
10600,20160616,9.98
10600,20160707,10.78
10600,20160707,9.98
10600,20160721,9.98
10600,20160728,20.76
10600,20160902,10.78
10600,20160923,10.99
10600,20161010,10.99
10600,20161011,10.99
10600,20161017,11.99
10600,20161021,32.97
10600,20170122,12.49
10600,20170126,21.98
10600,20170211,21.98
10600,20170301,22.48
10600,20170308,11.99
10600,20170421,14.98
10600,20170507,13.99
10600,20170511,34.97
10600,20170624,21.98
10609,20160208,24.77
10609,20160413,49.48
10609,20170110,62.46
10609,20170304,81.03
10609,20170522,21.87
10610,20160208,9.97
10627,20160208,17.7
10634,20160208,41.14
10634,20160622,29.6
10634,20160708,29.6
10642,20160208,19.97
10659,20160208,11.77
10676,20160208,28.67
10689,20160208,42.9
10689,20170105,43.97
10689,20170226,25.57
10689,20170417,23.76
10707,20160208,15.96
10722,20160208,17.99
10734,20160208,14.96
10734,20161022,20.48
10753,20160208,43.99
10766,20160208,11.77
10783,20160208,153.16
10796,20160208,12.97
10814,20160208,20.99
10814,20161108,21.49
10814,20170321,33.98
10814,20170618,14.49
10830,20160208,14.37
10844,20160208,17.9
10861,20160208,20.99
10863,20160208,19.7
10863,20160212,35.76
10863,20160313,41.98
10863,20160414,43.94
10863,20160519,11.77
10863,20161109,12.99
10863,20170106,43.47
10863,20170123,16.99
3647,20160209,11.77
3647,20160721,57.5
7467,20160209,22.3
7467,20160411,28.99
9489,20160209,11.77
10576,20160209,51.7
10576,20161206,117.43
10818,20160209,11.77
10818,20160401,9.77
10818,20160512,10.98
10818,20160615,24.75
10875,20160209,12.49
10880,20160209,12.77
10880,20160930,19.49
10896,20160209,9.99
10907,20160209,162.04
10907,20160213,13.97
10912,20160209,50.88
10925,20160209,44.7
10937,20160209,9.97
10957,20160209,15.36
10974,20160209,61.68
10974,20160429,14.79
10974,20160701,8.97
10974,20160705,13.97
10974,20160803,28.74
10974,20161019,13.99
10974,20161114,46.99
10977,20160209,74.95
10977,20161103,61.96
10977,20161216,14.49
10977,20170213,30.48
10977,20170611,74.33
10993,20160209,61.47
11011,20160209,14.37
11011,20160211,19.99
11011,20160623,13.97
11011,20170226,15.49
11014,20160209,28.99
11021,20160209,33.31
11021,20160507,42.69
11021,20160608,29.33
11021,20160816,52.91
11021,20160918,30.48
11021,20160923,27.48
11021,20161005,78.45
11021,20170101,52.46
11021,20170115,11.99
11021,20170409,49.63
11021,20170627,59.39
11032,20160209,42.9
11044,20160209,54.97
11044,20160421,40.48
11044,20160622,42.17
11044,20160731,118.72
11044,20161024,35.49
11044,20170114,35.49
11046,20160209,136.69
11046,20160209,13.97
11046,20160210,11.99
11049,20160209,57.59
11064,20160209,9.77
11067,20160209,14.77
11067,20160224,41.92
11067,20160502,25.74
11067,20160512,14.96
11084,20160209,13.97
11100,20160209,86.6
11122,20160209,27.94
11147,20160209,20.99
1295,20160210,90.56
6673,20160210,14.37
8081,20160210,39.75
10373,20160210,57.9
11018,20160210,22.99
11018,20160224,12.77
11018,20160310,13.97
11165,20160210,21.76
11185,20160210,27.73
11198,20160210,15.36
11203,20160210,15.99
11203,20160305,19.99
11203,20160316,12.49
11203,20170403,12.49
11207,20160210,13.97
11207,20160506,37.71
11207,20160516,11.77
11207,20160625,11.77
11221,20160210,15.36
11239,20160210,22.74
11258,20160210,40.7
11270,20160210,0
11288,20160210,60.64
11288,20160213,98.5
11288,20160222,105.76
11288,20160225,98.16
11288,20160309,85.21
11288,20160326,112.51
11288,20160407,119.71
11288,20160516,96.95
11288,20160602,110.18
11288,20160728,128.69
11288,20160730,80.04
11288,20160730,16.7
11288,20160922,119.41
11288,20161029,116.91
11288,20161216,118.91
11288,20170211,72.82
11288,20170517,83.94
11291,20160210,13.97
11307,20160210,13.97
11314,20160210,12.77
11314,20160211,80.31
11314,20160226,15.36
11319,20160210,27.3
11332,20160210,26.99
11332,20160623,9.98
11339,20160210,26.98
11341,20160210,69.96
11341,20160217,74.96
11341,20160303,19.99
11341,20160316,73.7
11341,20160704,91.83
11341,20160802,64.42
11341,20160803,14.37
11341,20160830,127.64
11341,20161007,55.49
11341,20161029,39.47
11341,20161207,75.44
11341,20161218,20.98
11341,20170103,13.99
11341,20170117,101.41
11341,20170218,11.49
11341,20170228,31.98
11341,20170313,53.36
11353,20160210,11.77
11368,20160210,12.97
11379,20160210,17.96
11379,20160623,5.99
11386,20160210,12.49
11397,20160210,12.49
11397,20160324,39.94
11397,20160414,12.49
11397,20160505,27.75
11403,20160210,12.49
11405,20160210,19.54
11405,20160313,17.75
11405,20160825,45.49
11437,20160210,37.71
11445,20160210,30.53
11445,20160224,14.37
11448,20160210,15.54
11454,20160210,6.79
11454,20160218,13.58
11454,20160409,28.34
11454,20160506,14.99
11454,20160804,13.77
10303,20160211,17.7
10303,20160409,17.7
10303,20160529,17.7
10303,20161208,17.7
10476,20160211,11.77
10476,20160314,25.3
10476,20160325,13.97
11347,20160211,15.36
11347,20160619,14.99
11347,20170305,12.99
11423,20160211,6.79
11462,20160211,168.03
11462,20170222,162.89
11462,20170228,177.5
11462,20170510,258.15
11478,20160211,50.5
11496,20160211,33.31
11512,20160211,38.33
11514,20160211,111.49
11514,20160412,22.4
11521,20160211,9.77
11521,20160224,15.36
11521,20160523,9.77
11521,20160911,27.98
11521,20170326,19.56
11539,20160211,12.97
11553,20160211,26.53
11556,20160211,14.96
11556,20160620,14.96
11556,20161125,14.99
11556,20170502,8.38
11557,20160211,85.42
11557,20160217,27.94
11574,20160211,26.73
11574,20160212,29.73
11574,20160311,15.36
11574,20160324,45.28
11574,20160407,14.96
11574,20160507,27.56
11574,20160620,14.96
11574,20161031,8.49
11574,20161125,13.99
11574,20170402,41.06
11574,20170601,25.37
11578,20160211,15.96
11593,20160211,16.7
11610,20160211,13.97
11610,20160311,48.88
11610,20160617,14.96
11610,20160727,63.67
11610,20160902,64.43
11610,20161104,73.95
11610,20161231,25.47
11610,20170318,39.36
11610,20170611,19.56
11613,20160211,33.94
11626,20160211,15.96
11632,20160211,54.08
11632,20160220,51.87
11646,20160211,13.97
11652,20160211,29.73
11652,20160309,45.5
11652,20160421,67.95
11652,20161003,50.48
11652,20161017,13.99
11652,20161125,48.98
11652,20170407,33.98
11662,20160211,25.74
11679,20160211,13.97
11679,20160228,11.77
11680,20160211,36.11
11680,20160222,30.33
11680,20160321,80.24
11680,20160420,62.1
11682,20160211,15.96
11682,20160215,28.53
11682,20160223,15.36
11682,20160710,29.58
11682,20160715,89.47
11682,20160727,70.26
11682,20160818,58.67
11682,20160912,34.97
11682,20161002,24.48
11682,20161013,21.48
11682,20161025,21.48
11682,20161110,24.48
11682,20161118,38.97
11682,20170111,64.45
11682,20170112,86.94
11682,20170201,61.05
11687,20160211,39.35
11687,20160405,41.35
11687,20160527,50.28
11687,20170329,57.95
11688,20160211,23.09
11693,20160211,27.94
11693,20160412,29.92
11693,20160608,57.5
11693,20160626,29.92
11693,20160914,56.96
11693,20160924,56.96
11693,20161130,42.97
11693,20170110,35.98
11693,20170214,33.99
11693,20170214,17.99
11693,20170221,13.99
11693,20170310,18.48
11693,20170529,27.58
11709,20160211,15.96
11728,20160211,44.98
11742,20160211,25.74
7735,20160212,53.98
10879,20160212,9.99
10879,20160324,49.98
10879,20160408,14.96
10879,20160730,9.99
10879,20160907,14.99
10879,20160927,40.97
10879,20161020,12.99
10879,20161103,9.49
10879,20161114,19.49
10879,20161212,12.99
10879,20170102,27.98
10879,20170107,89.49
10879,20170208,11.88
10879,20170317,15.99
10879,20170418,29.98
10879,20170422,12.99
10879,20170502,11.88
10879,20170505,14.49
10879,20170526,11.88
11602,20160212,11.78
11749,20160212,69.55
11749,20160215,60.64
11749,20160217,29.66
11749,20160224,150.5
11749,20160225,14.96
11749,20160312,59.07
11749,20160317,62.47
11749,20160329,37.11
11749,20160401,38.5
11749,20160406,54.11
11749,20160415,40.4
11749,20160507,45.88
11749,20160616,30.32
11749,20170202,22.49
11749,20170208,40.36
11749,20170604,59.46
11749,20170604,18.98
11749,20170611,35.07
11749,20170617,23.76
11759,20160212,78.43
11759,20160621,35.71
11759,20161025,48.96
11759,20161108,74.47
11759,20161210,49.47
11759,20161215,65.99
11762,20160212,14.96
11768,20160212,28.76
11768,20160624,30.15
11777,20160212,14.99
11777,20161109,72.45
11789,20160212,28.33
11789,20160217,13.97
11793,20160212,11.99
11807,20160212,39.7
11835,20160212,75.97
11855,20160212,11.77
11866,20160212,32.99
11866,20160304,18.28
11866,20160311,9.99
11866,20160413,12.49
11871,20160212,19.54
11888,20160212,16.36
11901,20160212,9.77
11924,20160212,29.99
11946,20160212,42.77
11949,20160212,92.07
11949,20160508,103.18
11963,20160212,24.98
11971,20160212,30.33
11971,20160216,14.96
11980,20160212,9.77
11996,20160212,9.97
12018,20160212,14.37
4965,20160213,15.96
11220,20160213,50.76
12024,20160213,74.37
12024,20160718,19.98
12024,20160824,54.77
12024,20160919,56.97
12024,20160921,26.98
12024,20161015,28.48
12024,20161021,65.99
12024,20161121,20.98
12024,20161223,19.48
12024,20170102,18.49
12024,20170123,25.98
12037,20160213,19.99
12061,20160213,32.72
12078,20160213,49.99
12089,20160213,30.73
12089,20160408,37.54
12089,20160601,24.54
12089,20161007,20.99
12089,20170325,9.33
12089,20170614,59.47
12095,20160213,77.42
12108,20160213,88.8
12108,20160217,54.88
12108,20160218,27.13
12108,20160219,27.93
12108,20160222,38.7
12108,20170327,14.84
12108,20170330,21.98
12108,20170404,21.66
12108,20170507,9.99
12108,20170515,35.99
12108,20170519,15.99
12108,20170522,13.49
12108,20170528,59.95
12108,20170528,56.95
12108,20170601,4.49
12108,20170603,15.49
12108,20170624,12.99
12112,20160213,12.97
12112,20170328,20.98
12123,20160213,11.77
12123,20160218,9.97
12123,20170108,11.49
12124,20160213,15.96
12125,20160213,46.52
12125,20160304,59.97
12143,20160213,12.97
12161,20160213,12.49
12161,20160227,14.96
12161,20160228,14.96
12161,20160327,13.97
12162,20160213,28.74
12179,20160213,12.49
12195,20160213,59.28
12212,20160213,10.97
12233,20160213,5.78
12248,20160213,27.94
12248,20160416,32.26
12252,20160213,13.97
12270,20160213,13.97
12270,20170305,28.98
12270,20170613,37.47
12272,20160213,50.67
12272,20160217,43.73
12272,20160818,28.74
12272,20160831,28.18
12272,20161013,18.98
12272,20170208,50.48
12272,20170307,65.45
12272,20170309,9.49
12272,20170319,16.99
12272,20170331,37.96
12272,20170415,30.98
12272,20170514,46.47
12272,20170604,9.49
12272,20170614,61.45
12283,20160213,11.99
12283,20160213,10.77
11604,20160214,69.94
11604,20160521,17.9
11604,20160702,41.69
11604,20160708,32.72
11604,20161102,26.98
11604,20161202,16.49
11604,20170614,38.24
11763,20160214,48.31
11763,20160403,12.77
11763,20160410,31.05
11763,20160522,29.92
11763,20160709,4.79
11763,20161017,9.99
11763,20161214,34.47
11763,20170210,21.48
12303,20160214,26.73
12303,20160913,38.97
12305,20160214,14.37
12310,20160214,14.37
12310,20160914,42.97
12310,20160930,41.97
12310,20161018,13.99
12310,20161026,22.49
12310,20161130,15.49
12310,20170118,40.56
12310,20170512,15.49
12310,20170516,42.98
12311,20160214,42.36
12311,20160311,15.36
12311,20161215,18.49
12322,20160214,14.37
12322,20160802,28.93
12322,20160924,25.98
12322,20170102,25.98
12322,20170604,51.03
12324,20160214,62.87
12324,20160220,21.74
12327,20160214,21.95
12345,20160214,15.36
12349,20160214,63.37
12349,20160215,49.28
12349,20160222,24.37
12357,20160214,11.77
12357,20160225,11.77
12357,20161221,15.49
12357,20170609,20.98
12366,20160214,0
12393,20160214,15.96
12410,20160214,41.54
12432,20160214,24.74
12432,20160218,24.74
12439,20160214,43.25
12439,20160214,14.99
12439,20160224,44.93
12439,20160321,14.99
12439,20160331,23.14
12439,20160420,12.7
12439,20160424,19.99
12439,20160507,51.89
12439,20160530,14.99
12439,20161007,13.99
12442,20160214,25.94
12455,20160214,9.98
12455,20160318,35.51
12455,20160327,43.92
12455,20160520,62.26
12455,20160627,29.94
12455,20160724,42.7
12455,20160820,32.69
12455,20161001,47.95
12455,20161202,9.99
12455,20161209,25.97
12455,20170119,47.96
12455,20170120,25.48
12455,20170226,60.34
12455,20170318,33.54
12455,20170319,13.99
12455,20170520,39.25
12455,20170610,47.35
12463,20160214,14.99
12476,20160214,28.27
12476,20160222,15.96
12476,20160426,44.43
12476,20160601,29.33
12476,20160608,42.69
12476,20160821,42.11
12476,20160909,39.47
12476,20161007,27.98
12476,20161010,28.49
12476,20161016,44.47
12476,20161023,45.47
12476,20161027,41.47
12476,20161031,40.97
12476,20161110,30.48
12476,20161117,38.47
12476,20161118,11.49
12476,20161127,39.47
12476,20161127,26.48
12476,20161207,49.47
12476,20161207,14.99
12476,20161210,25.98
12476,20170101,30.47
12476,20170104,41.97
12476,20170111,32.97
12476,20170117,41.47
12476,20170202,44.21
12476,20170202,26.37
12476,20170203,15.49
12476,20170205,26.48
12476,20170214,22.98
12476,20170228,43.97
12476,20170228,46.47
12476,20170228,33.48
12476,20170301,39.47
12476,20170302,39.97
12476,20170309,11.49
12476,20170324,29.98
12476,20170416,27.37
12476,20170424,22.92
12476,20170424,26.48
12476,20170426,27.37
12476,20170503,20.98
12476,20170507,38
12476,20170518,45.47
12476,20170526,38.07
12476,20170606,12.58
12476,20170626,43.36
12485,20160214,14.96
12499,20160214,34.97
12520,20160214,26.57
12533,20160214,58.05
12533,20160216,46.29
10216,20160215,44.77
12545,20160215,67.51
12565,20160215,25.74
12582,20160215,24.73
12582,20161030,51.97
12595,20160215,66.85
12595,20161106,56.96
12595,20170305,35.47
12609,20160215,35.31
12622,20160215,49.99
12638,20160215,11.77
12638,20170222,28.56
12650,20160215,101.11
12658,20160215,28.98
12658,20160330,13.97
12673,20160215,14.37
12687,20160215,14.37
12693,20160215,59.06
12693,20160313,56.28
12693,20170528,40.47
12713,20160215,20.99
12713,20161014,11.49
12733,20160215,29.73
12752,20160215,3.99
12769,20160215,12.97
12784,20160215,37.51
12798,20160215,12.49
12798,20170602,32.98
12798,20170611,69.95
12798,20170619,27.98
12804,20160215,31.52
12804,20160629,26.93
12804,20160726,40.7
12804,20160831,28.73
12804,20161104,26.98
12804,20170304,30.98
12804,20170529,32.97
12815,20160215,11.77
12833,20160215,15.76
12354,20160216,15.36
12354,20160221,11.97
12354,20160314,10.77
12354,20160314,14.37
12354,20160816,33.37
12354,20161003,25.98
12354,20161113,9.49
12354,20170109,18.49
12354,20170129,27.47
12354,20170429,24.98
12425,20160216,52.87
12547,20160216,14.37
12547,20160408,12.77
12547,20160429,15.36
12547,20160828,5.79
12547,20161021,26.48
12547,20161128,12.49
12547,20170221,25.48
12700,20160216,86.52
12845,20160216,29.33
12845,20160224,15.36
12845,20160326,43.3
12845,20160329,28.93
12845,20160403,37.73
12845,20160420,40.71
12845,20160710,25.74
12845,20160719,54.52
12845,20160727,54.9
12845,20161019,38.97
12845,20170222,75.95
12845,20170301,98.6
12845,20170404,109.89
12845,20170408,65.99
12849,20160216,14.37
12861,20160216,34.31
12861,20160222,11.77
12868,20160216,24.9
12882,20160216,15.96
12882,20170102,81.94
12882,20170509,82.81
12882,20170510,16.49
12882,20170522,27.99
12884,20160216,62.65
12884,20160406,36.33
12884,20160519,46.28
12900,20160216,12.77
12924,20160216,47.98
12924,20170308,13.49
12934,20160216,12.49
12934,20160222,12.97
12934,20160325,14.9
12934,20160425,12.49
12934,20160510,19.55
12934,20160524,12.25
12934,20160531,18.52
12934,20160607,12.25
12934,20160618,21
12934,20160624,12.25
12934,20160708,16.65
12934,20160920,12.49
12934,20161019,33.98
12934,20161123,9.99
12934,20161217,9.49
12934,20170214,44.97
12934,20170322,21.49
12934,20170411,12.58
12934,20170418,46.47
12934,20170523,37.97
12934,20170530,20.99
12934,20170616,6.49
12940,20160216,32.37
12952,20160216,39.91
12952,20160225,39.74
12953,20160216,46.49
12953,20160222,31.98
12953,20160311,30.95
12953,20160323,41.56
12953,20160725,36.22
12953,20160903,13.72
12953,20160905,5.79
12953,20160929,11.49
12953,20160930,24.98
12953,20161122,12.49
12953,20170102,24.98
12953,20170127,21.49
12953,20170318,36.47
12953,20170420,34.51
12953,20170421,19.49
12957,20160216,51.67
12962,20160216,15.36
12962,20160313,12.77
12973,20160216,39.35
12973,20170523,122.9
12981,20160216,30.72
12981,20160412,29.33
12989,20160216,28.76
13004,20160216,11.77
13023,20160216,39.91
13023,20160416,66.04
13023,20160529,47.1
13023,20160730,28.34
13023,20161014,41.47
13023,20161108,39.47
13028,20160216,36.31
13041,20160216,17.97
13052,20160216,13.97
13052,20170120,41.97
13052,20170415,11.49
13052,20170504,64.35
13052,20170610,33.95
13068,20160216,11.99
13068,20160216,9.77
13083,20160216,10.77
13085,20160216,32.92
13085,20160415,84.96
13085,20160514,77.01
13085,20160527,72.2
13093,20160216,104.72
13093,20160308,51.73
13093,20161005,66.96
13093,20170108,79.44
13093,20170228,48.94
13093,20170316,93.97
13093,20170325,59.45
13093,20170610,91.92
13098,20160216,11.77
13103,20160216,14.79
13103,20160705,13.77
13122,20160216,46.36
13122,20160222,26.66
13122,20160406,52.9
13122,20160505,25.77
13122,20160615,158.44
13122,20160720,59.99
13122,20160810,119.98
13123,20160216,15.36
13128,20160216,11.77
13128,20160503,11.97
13128,20160716,13.97
13128,20161228,27.98
13128,20170126,13.99
13128,20170409,14.49
5844,20160217,66.96
5844,20160627,30.6
5844,20161003,30.6
12853,20160217,30.72
12853,20160218,6.79
13141,20160217,33.4
13142,20160217,23.94
13142,20160309,8.78
13150,20160217,13.97
13150,20160222,14.96
13158,20160217,40.09
13168,20160217,22.77
13168,20160320,11.77
13168,20160320,14.79
13168,20160505,47.13
13168,20160511,14.37
13168,20161026,13.99
13168,20161125,11.49
13168,20170314,13.99
13182,20160217,29.98
13182,20160504,43.7
13182,20160628,28.34
13182,20161027,54.96
13182,20170214,31.48
13188,20160217,26.56
13202,20160217,13.97
13220,20160217,89.74
13224,20160217,16.7
13224,20160219,61.67
13224,20160306,46.17
13234,20160217,18.99
13234,20160409,18.99
13242,20160217,28.47
13242,20160608,29.73
13243,20160217,13.97
13243,20161013,16.49
13257,20160217,14.79
13284,20160217,11.77
13322,20160217,15.96
13330,20160217,58.95
13330,20160223,17.76
13330,20160224,17.76
13330,20160227,14.37
13339,20160217,15.36
13339,20160327,14.96
13339,20160416,12.97
13343,20160217,44.69
13350,20160217,26.99
13350,20160221,11.77
13350,20160318,16.36
13350,20160701,14.79
13357,20160217,31.72
13372,20160217,15.96
13372,20170531,50.73
13375,20160217,60.97
13375,20160402,25.37
13386,20160217,49.97
13386,20160225,69.96
13386,20160421,93.24
13386,20160808,86.33
13386,20160809,24.98
13386,20161023,48.98
13386,20161109,19.49
13386,20161113,114.92
13386,20161118,127.94
13386,20161209,26.48
13386,20170202,36.98
13386,20170302,24.98
13386,20170426,11.49
13386,20170506,18.49
13386,20170506,11.49
13386,20170527,78.98
13386,20170602,66.99
13386,20170623,63.47
13391,20160217,14.79
13403,20160217,36.11
13403,20160317,17.74
13403,20160415,10.77
13403,20160512,39.7
13403,20160529,26.94
13403,20160819,10.77
13403,20160920,12.99
13403,20161026,9.49
13403,20161109,35.98
13403,20161217,28.98
13403,20170208,39.55
13403,20170305,35.85
13403,20170325,43.47
13403,20170401,34.86
13403,20170408,24.98
13403,20170412,29.99
13403,20170421,47.97
13403,20170509,24.98
13403,20170516,10.49
13403,20170516,13.99
13403,20170517,10.49
13403,20170601,62.95
13403,20170601,9.99
13403,20170619,23.98
13408,20160217,0
13413,20160217,15.9
13413,20160330,17.54
13417,20160217,74.59
13417,20160916,28.48
13417,20170214,46.46
13425,20160217,23.77
13425,20160227,28.74
13425,20160412,11.77
13425,20160603,29.13
13425,20160830,44.3
